time,trial_name,true_angle_deg,delay_samples,corrected_delay_samples,estimated_angle_deg,smoothed_angle_deg,angle_error_deg,confidence,mic1_rms,mic2_rms,beamformed_rms,valid
1780463001.815783,test_-15_deg,-15,-26.87656180055006,-26.87656180055006,-58.60317796095209,-58.60317796095209,-43.60317796095209,4.9765189542633665,0.21942931413650513,0.20722849667072296,0.1771315485239029,True
1780463002.0645182,test_-15_deg,-15,-26.550021569741265,-26.550021569741265,-57.48055174682652,-58.04186485388931,-42.48055174682652,4.083550937057383,0.004684441722929478,0.0043854136019945145,0.003943015355616808,True
1780463002.32046,test_-15_deg,-15,-26.837496434007967,-26.837496434007967,-58.46699142610784,-58.46699142610784,-43.46699142610784,3.1701354159442707,0.004855198320001364,0.00452866405248642,0.0040542627684772015,True
1780463002.576481,test_-15_deg,-15,-26.340657216008484,-26.340657216008484,-56.778602258884455,-57.97377158646718,-41.778602258884455,3.7661821971350666,0.005117890425026417,0.004803248215466738,0.004285892937332392,True
1780463002.8324842,test_-15_deg,-15,-26.34318138256326,-26.34318138256326,-56.78698676534379,-57.48055174682652,-41.78698676534379,3.824605449966405,0.004880351945757866,0.004821315407752991,0.0040075574070215225,True
1780463003.0885277,test_-15_deg,-15,-26.703531668054975,-26.703531668054975,-58.003923868494866,-57.74223780766069,-43.003923868494866,4.481182509287097,0.004814895801246166,0.004653656855225563,0.004059969447553158,True
1780463003.3444993,test_-15_deg,-15,-27.058579294396097,-27.058579294396097,-59.244848237469206,-58.003923868494866,-44.244848237469206,5.091539323891056,0.0046393852680921555,0.004567131865769625,0.003970147576183081,True
1780463003.600526,test_-15_deg,-15,-26.43801345107545,-26.43801345107545,-57.10336073722646,-57.48055174682652,-42.10336073722646,4.079190105614261,0.005387431941926479,0.004364349413663149,0.004247062373906374,True
1780463003.856554,test_-15_deg,-15,-26.914312372124325,-26.914312372124325,-58.735286763796694,-58.003923868494866,-43.735286763796694,5.237047562046828,0.0046202074736356735,0.004572227597236633,0.0038679037243127823,True
1780463004.112564,test_-15_deg,-15,-26.793752110954802,-26.793752110954802,-58.315116871606115,-58.003923868494866,-43.315116871606115,2.906244025525584,0.004983336199074984,0.004663596861064434,0.003920418210327625,True
1780463004.3686562,test_-15_deg,-15,-26.961555841998926,-26.961555841998926,-58.90132638637998,-58.315116871606115,-43.90132638637998,4.08981641469814,0.00476877624168992,0.004621049854904413,0.0040936823934316635,True
1780463004.6245682,test_-15_deg,-15,-26.7482025523031,-26.7482025523031,-58.15766482206626,-58.315116871606115,-43.15766482206626,4.560404754065207,0.004569024313241243,0.004445800557732582,0.003832557937130332,True
