time,trial_name,true_angle_deg,delay_samples,corrected_delay_samples,estimated_angle_deg,smoothed_angle_deg,angle_error_deg,confidence,mic1_rms,mic2_rms,beamformed_rms,valid
1780460439.2301435,test_0_deg,0.0,0.2832249611753217,0.2832249611753217,0.5153833446048642,0.5153833446048642,0.5153833446048642,4.466057650878533,0.084830142557621,0.024483030661940575,0.050674814730882645,True
1780460439.4791152,test_0_deg,0.0,0.1766155340672219,0.1766155340672219,0.3213839419209426,0.41838364326290345,0.3213839419209426,3.6960871566049347,0.003876856993883848,0.0030840162653476,0.0028612506575882435,True
1780460439.7350945,test_0_deg,0.0,16.75149677339756,16.75149677339756,32.14171035315016,0.5153833446048642,32.14171035315016,3.316527683238569,0.003995976410806179,0.003411210374906659,0.0028232098557054996,True
1780460439.9911525,test_0_deg,0.0,0.5622240479976932,0.5622240479976932,1.0231174574781534,0.7692504010415089,1.0231174574781534,4.379576596796738,0.004069268703460693,0.003297673538327217,0.003106184070929885,True
1780460440.2474854,test_0_deg,0.0,15.107487042654588,15.107487042654588,28.672510156912697,1.0231174574781534,28.672510156912697,3.0025642395971452,0.003987181931734085,0.003116805339232087,0.0025391438975930214,True
1780460440.503167,test_0_deg,0.0,0.6147196795580581,0.6147196795580581,1.1186589615560425,1.070888209517098,1.1186589615560425,3.829630112834721,0.004077487159520388,0.0034878510050475597,0.003195834578946233,True
1780460440.7591527,test_0_deg,0.0,0.15090513312834022,0.15090513312834022,0.27459882360748716,1.0231174574781534,0.27459882360748716,3.3212220466408904,0.00433003855869174,0.0035029675345867872,0.003202617634087801,True
1780460441.0151677,test_0_deg,0.0,-0.03796373816958209,-0.03796373816958209,-0.06908154972619315,1.0231174574781534,-0.06908154972619315,4.561035739390413,0.0042558214627206326,0.003476307261735201,0.0032485071569681168,True
1780460441.2713013,test_0_deg,0.0,-0.4288666445854999,-0.4288666445854999,-0.7804205488902918,1.0231174574781534,-0.7804205488902918,3.6316147396918406,0.004602386150509119,0.0037407432682812214,0.0036361655220389366,True
1780460441.5271904,test_0_deg,0.0,0.18244883555597288,0.18244883555597288,0.3319988070489152,0.3319988070489152,0.3319988070489152,4.2131971872110086,0.004243428818881512,0.003641062416136265,0.0031359666027128696,True
1780460441.7832158,test_0_deg,0.0,0.5891860080000968,0.5891860080000968,1.0721875724498298,0.3319988070489152,1.0721875724498298,3.895453045785849,0.004533183760941029,0.0035385307855904102,0.003288010600954294,True
1780460442.0394258,test_0_deg,0.0,0.09391054643961787,0.09391054643961787,0.17088659976353432,0.27459882360748716,0.17088659976353432,3.752900689625699,0.004244636744260788,0.003979987930506468,0.003510096576064825,True
1780460442.2952604,test_0_deg,0.0,0.5144004426347715,0.5144004426347715,0.9360814759663633,0.27459882360748716,0.9360814759663633,3.858777086178807,0.004482458811253309,0.003529567737132311,0.0034387402702122927,True
1780460442.5512452,test_0_deg,0.0,0.13939275263440234,0.13939275263440234,0.2536498500354982,0.2536498500354982,0.2536498500354982,3.7470227249426844,0.004011543467640877,0.003026447491720319,0.0028726495802402496,True
1780460442.8072553,test_0_deg,0.0,0.3873431052038761,0.3873431052038761,0.7048549941463887,0.3319988070489152,0.7048549941463887,3.860609005079437,0.0038546407595276833,0.0035953170154243708,0.0030357420910149813,True
1780460443.0633376,test_0_deg,0.0,-0.6331287466703757,-0.6331287466703757,-1.1521639955982041,0.3319988070489152,-1.1521639955982041,4.173689120840977,0.003893701359629631,0.003225068561732769,0.002892332850024104,True
1780460443.3192804,test_0_deg,0.0,0.10244236372381037,0.10244236372381037,0.1864117801709922,0.2536498500354982,0.1864117801709922,4.351119373886602,0.0043675657361745834,0.0032330132089555264,0.0030630668625235558,True
1780460443.575308,test_0_deg,0.0,-0.08911579640860123,-0.08911579640860123,-0.16216169284705556,0.1864117801709922,-0.16216169284705556,4.265266277038735,0.004052789881825447,0.0035069056320935488,0.0032404032535851,True
1780460443.8312974,test_0_deg,0.0,0.2542848639799094,0.2542848639799094,0.46271995380848785,0.2536498500354982,0.46271995380848785,5.304333206092702,0.004085365682840347,0.0032008588314056396,0.0030100829899311066,True
1780460444.087374,test_0_deg,0.0,0.526797544900122,0.526797544900122,0.9586432140229179,0.2536498500354982,0.9586432140229179,4.193991603751919,0.004130878020077944,0.003661660710349679,0.0032946851570159197,True
1780460444.3435683,test_0_deg,0.0,-0.0836038872377583,-0.0836038872377583,-0.15213179099195995,0.1864117801709922,-0.15213179099195995,3.518507541292459,0.004254740197211504,0.0038179445546120405,0.0033981523010879755,True
1780460444.5995822,test_0_deg,0.0,-0.06405257740858689,-0.06405257740858689,-0.11655473102625104,-0.11655473102625104,-0.11655473102625104,3.3177253338089896,0.004213656298816204,0.0033710720017552376,0.0030575261916965246,True
1780460444.8556547,test_0_deg,0.0,0.7120220558877597,0.7120220558877597,1.2957567031251158,0.1864117801709922,1.2957567031251158,3.630796273011831,0.004567502066493034,0.0035690362565219402,0.0032860939390957355,True
1780460445.111612,test_0_deg,0.0,-0.09060742443689376,-0.09060742443689376,-0.16487597693678085,-0.11655473102625104,-0.16487597693678085,4.170019695425511,0.004094328265637159,0.0033282593358308077,0.003121871966868639,True
1780460445.3675838,test_0_deg,0.0,0.13894132444763224,0.13894132444763224,0.2528283909988563,0.2528283909988563,0.2528283909988563,3.7172128334912906,0.004490458872169256,0.0039243982173502445,0.00356865837238729,True
1780460445.6236866,test_0_deg,0.0,-0.7226377379218832,-0.7226377379218832,-1.3150787722948252,-0.11655473102625104,-1.3150787722948252,3.3365631922735446,0.004854469560086727,0.003624578705057502,0.0035256736446172,True
1780460445.8796663,test_0_deg,0.0,0.026924342092155752,0.026924342092155752,0.04899346436320165,-0.11655473102625104,0.04899346436320165,4.628878113889938,0.005213897675275803,0.0037384892348200083,0.003796297824010253,True
1780460446.135672,test_0_deg,0.0,-18.011440691026685,-18.011440691026685,-34.89190649986293,-0.11655473102625104,-34.89190649986293,3.302434884344333,0.0046948655508458614,0.003788434201851487,0.0028061727061867714,True
1780460446.3916767,test_0_deg,0.0,0.11953944679543661,0.11953944679543661,0.2175230489134962,0.04899346436320165,0.2175230489134962,3.7411987531606288,0.004655489698052406,0.0040200031362473965,0.0037413095124065876,True
1780460446.6476817,test_0_deg,0.0,-0.12111178890587807,-0.12111178890587807,-0.2203842159571999,-0.16487597693678085,-0.2203842159571999,5.205493410477825,0.0042191483080387115,0.0034383058082312346,0.0031940035987645388,True
1780460446.9036973,test_0_deg,0.0,0.7829807076598657,0.7829807076598657,1.4249145692471215,0.04899346436320165,1.4249145692471215,3.7434423888427943,0.004334879573434591,0.003605850972235203,0.003467101138085127,True
