time,trial_name,true_angle_deg,delay_samples,corrected_delay_samples,estimated_angle_deg,smoothed_angle_deg,angle_error_deg,confidence,mic1_rms,mic2_rms,beamformed_rms,valid
1780462301.7070403,test_-15_deg,-15,-8.575825669095066,-8.575825669095066,-15.804860387507466,-15.804860387507466,-0.8048603875074658,4.574646415920223,0.08442923426628113,0.02841191552579403,0.05343104526400566,True
1780462301.9557922,test_-15_deg,-15,-7.7377873575365825,-7.7377873575365825,-14.225947619867382,-15.015404003687424,0.774052380132618,7.093226261494307,0.005012867972254753,0.003898508148267865,0.0037238174118101597,True
1780462302.2118902,test_-15_deg,-15,-8.065536907711452,-8.065536907711452,-14.842063417585923,-14.842063417585923,0.15793658241407726,4.680087081069153,0.0049277665093541145,0.0042459070682525635,0.003924413584172726,True
1780462302.4677813,test_-15_deg,-15,-8.110136863612517,-8.110136863612517,-14.926038249802971,-14.884050833694447,0.07396175019702866,6.013067933884448,0.005129613447934389,0.0044125281274318695,0.004221196286380291,True
1780462302.7237911,test_-15_deg,-15,-7.848871992035976,-7.848871992035976,-14.434576743267355,-14.842063417585923,0.5654232567326449,5.969248882414404,0.004805849865078926,0.004712952766567469,0.004014256410300732,True
1780462302.9798172,test_-15_deg,-15,-8.218654456438019,-8.218654456438019,-15.130497644266663,-14.884050833694447,-0.13049764426666322,5.9600813233145775,0.004809807986021042,0.004089562688022852,0.00369173102080822,True
1780462303.2358506,test_-15_deg,-15,-7.849373226312059,-7.849373226312059,-14.435518557263022,-14.842063417585923,0.5644814427369784,5.803667059421578,0.004686120897531509,0.004253581166267395,0.0038063041865825653,True
1780462303.4918525,test_-15_deg,-15,-8.170160813925428,-8.170160813925428,-15.039105931694946,-14.842063417585923,-0.03910593169494625,6.0722424193104,0.004568906035274267,0.0038332263939082623,0.003535985015332699,True
1780462303.747832,test_-15_deg,-15,-8.204999841923188,-8.204999841923188,-15.10476001420255,-14.926038249802971,-0.10476001420255088,4.283134348249866,0.0047569903545081615,0.004057357553392649,0.0037600805517286062,True
1780462304.0038543,test_-15_deg,-15,-7.764653173777482,-7.764653173777482,-14.276386802726062,-14.926038249802971,0.7236131972739379,5.7420635632665435,0.0047290935181081295,0.0038229173514992,0.003579073352739215,True
1780462304.2598848,test_-15_deg,-15,-7.949003707660745,-7.949003707660745,-14.622802718704838,-14.622802718704838,0.37719728129516206,6.680465600781864,0.004112233407795429,0.004025130532681942,0.003451761556789279,True
1780462304.5158777,test_-15_deg,-15,-8.054708470231086,-8.054708470231086,-14.82168006833765,-14.82168006833765,0.17831993166234916,5.590963575247593,0.005045998841524124,0.004412481095641851,0.004060649778693914,True
1780462304.7719038,test_-15_deg,-15,-8.196233372541615,-8.196233372541615,-15.088237710830626,-14.82168006833765,-0.08823771083062582,4.963116262689057,0.005119886249303818,0.00450136698782444,0.003982425667345524,True
1780462305.0279033,test_-15_deg,-15,-7.881844255529441,-7.881844255529441,-14.496539788956161,-14.82168006833765,0.5034602110438389,5.6997546289128564,0.005352671258151531,0.004218096844851971,0.004057619255036116,True
1780462305.2839224,test_-15_deg,-15,-8.113391888321745,-8.113391888321745,-14.932168241303124,-14.82168006833765,0.06783175869687597,5.180972748469394,0.004917852580547333,0.0042124404571950436,0.003897210583090782,True
1780462305.5399363,test_-15_deg,-15,-8.08624649920491,-8.08624649920491,-14.881052313683945,-14.82168006833765,0.11894768631605501,7.479884718657907,0.005268000531941652,0.004264092072844505,0.004148359410464764,True
1780462305.7959585,test_-15_deg,-15,-7.8580454399599615,-7.8580454399599615,-14.451814187798359,-14.82168006833765,0.5481858122016412,6.307996269908352,0.005237190052866936,0.004007365554571152,0.003979198168963194,True
1780462306.0520048,test_-15_deg,-15,-7.978171895386645,-7.978171895386645,-14.677662865027013,-14.82168006833765,0.32233713497298666,4.279590635992635,0.004987047053873539,0.0041536251083016396,0.003759626531973481,True
1780462306.307969,test_-15_deg,-15,-8.063681404124443,-8.063681404124443,-14.838570498665765,-14.838570498665765,0.16142950133423462,5.7374611221177485,0.004095904529094696,0.004145455081015825,0.0033341364469379187,True
