time,trial_name,true_angle_deg,delay_samples,corrected_delay_samples,estimated_angle_deg,smoothed_angle_deg,angle_error_deg,confidence,mic1_rms,mic2_rms,beamformed_rms,valid
1780462465.9497395,test_-15_deg,-15,-17.943488373902444,-17.943488373902444,-34.74129338461544,-34.74129338461544,-19.74129338461544,4.05140432303719,0.20043279230594635,0.4103497564792633,0.24289855360984802,True
1780462466.1983771,test_-15_deg,-15,-15.77138647145836,-15.77138647145836,-30.058737348992665,-32.400015366804055,-15.058737348992665,5.524029117728662,0.004976596217602491,0.004034307319670916,0.0038674133829772472,True
1780462466.4545095,test_-15_deg,-15,-16.455314486512812,-16.455314486512812,-31.507394382691523,-31.507394382691523,-16.507394382691523,5.762525796824911,0.004881879780441523,0.004605760332196951,0.003909400664269924,True
1780462466.7103503,test_-15_deg,-15,-15.407593970931972,-15.407593970931972,-29.296801710468532,-30.783065865842094,-14.296801710468532,4.655262536153811,0.0049256994388997555,0.004207816440612078,0.003871335182338953,True
1780462466.966362,test_-15_deg,-15,-15.892397501045258,-15.892397501045258,-30.313482073075942,-30.313482073075942,-15.313482073075942,6.670060380005592,0.005207066424190998,0.004279722459614277,0.003974380437284708,True
1780462467.2223978,test_-15_deg,-15,-15.607347795979782,-15.607347795979782,-29.71445550153508,-30.186109711034305,-14.714455501535081,3.4925771475198055,0.005085808224976063,0.00448564114049077,0.0039873793721199036,True
1780462467.4783654,test_-15_deg,-15,-15.428214695280474,-15.428214695280474,-29.33983691707671,-30.058737348992665,-14.33983691707671,6.654158799712999,0.005107388831675053,0.004020586144179106,0.003938265144824982,True
1780462467.7343888,test_-15_deg,-15,-15.616560709238819,-15.616560709238819,-29.73376000697081,-29.73376000697081,-14.733760006970812,5.830431511459963,0.005363427568227053,0.004295160993933678,0.004278772044926882,True
1780462467.9904115,test_-15_deg,-15,-16.25430743692606,-16.25430743692606,-31.079355103278854,-29.73376000697081,-16.079355103278854,5.037809967309184,0.004987193271517754,0.0042189848609268665,0.0040373001247644424,True
1780462468.2464492,test_-15_deg,-15,-15.640039289875755,-15.640039289875755,-29.782973241857317,-29.73376000697081,-14.782973241857317,6.667713743142304,0.004362648352980614,0.004215470980852842,0.0035307970829308033,True
1780462468.5024302,test_-15_deg,-15,-15.343321568200679,-15.343321568200679,-29.162782073553235,-29.73376000697081,-14.162782073553235,5.721538945220712,0.005132884252816439,0.003986279480159283,0.00385179347358644,True
